"Plot Title: 20443274"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20443274, SEN S/N: 20443274)","Button Down (LGR S/N: 20443274)","Button Up (LGR S/N: 20443274)","Low Power Warning (LGR S/N: 20443274)","Safe Shutdown - Low Battery (LGR S/N: 20443274)","End Of File (LGR S/N: 20443274)"
12112,05/07/19 11:09:32 AM,7.59,,,,,
12113,05/07/19 11:39:32 AM,7.76,,,,,
12114,05/07/19 12:09:32 PM,7.50,,,,,
12115,05/07/19 12:39:32 PM,7.59,,,,,
12116,05/07/19 01:09:32 PM,7.59,,,,,
12117,05/07/19 01:39:32 PM,7.50,,,,,
12118,05/07/19 02:09:32 PM,7.55,,,,,
12119,05/07/19 02:39:32 PM,7.38,,,,,
12120,05/07/19 03:09:32 PM,7.46,,,,,
12121,05/07/19 03:39:32 PM,7.42,,,,,
12122,05/07/19 04:09:32 PM,7.12,,,,,
12123,05/07/19 04:39:32 PM,7.72,,,,,
12124,05/07/19 05:09:32 PM,7.46,,,,,
12125,05/07/19 05:39:32 PM,7.55,,,,,
12126,05/07/19 06:09:32 PM,7.55,,,,,
12127,05/07/19 06:39:32 PM,7.68,,,,,
12128,05/07/19 07:09:32 PM,7.89,,,,,
12129,05/07/19 07:39:32 PM,7.81,,,,,
12130,05/07/19 08:09:32 PM,8.19,,,,,
12131,05/07/19 08:39:32 PM,8.15,,,,,
12132,05/07/19 09:09:32 PM,7.85,,,,,
12133,05/07/19 09:39:32 PM,7.81,,,,,
12134,05/07/19 10:09:32 PM,7.89,,,,,
12135,05/07/19 10:39:32 PM,7.98,,,,,
12136,05/07/19 11:09:32 PM,7.59,,,,,
12137,05/07/19 11:39:32 PM,7.50,,,,,
12138,05/08/19 12:09:32 AM,7.38,,,,,
12139,05/08/19 12:39:32 AM,7.08,,,,,
12140,05/08/19 01:09:32 AM,7.25,,,,,
12141,05/08/19 01:39:32 AM,6.90,,,,,
12142,05/08/19 02:09:32 AM,6.69,,,,,
12143,05/08/19 02:39:32 AM,6.56,,,,,
12144,05/08/19 03:09:32 AM,6.48,,,,,
12145,05/08/19 03:39:32 AM,6.39,,,,,
12146,05/08/19 04:09:32 AM,6.39,,,,,
12147,05/08/19 04:39:32 AM,7.38,,,,,
12148,05/08/19 05:09:32 AM,7.72,,,,,
12149,05/08/19 05:39:32 AM,7.85,,,,,
12150,05/08/19 06:09:32 AM,8.06,,,,,
12151,05/08/19 06:39:32 AM,8.02,,,,,
12152,05/08/19 07:09:32 AM,7.63,,,,,
12153,05/08/19 07:39:32 AM,7.59,,,,,
12154,05/08/19 08:09:32 AM,7.72,,,,,
12155,05/08/19 08:39:32 AM,7.81,,,,,
12156,05/08/19 09:09:32 AM,7.81,,,,,
12157,05/08/19 09:39:32 AM,7.81,,,,,
12158,05/08/19 10:09:32 AM,7.93,,,,,
12159,05/08/19 10:39:32 AM,8.15,,,,,
12160,05/08/19 11:09:32 AM,8.23,,,,,
12161,05/08/19 11:39:32 AM,7.98,,,,,
12162,05/08/19 12:09:32 PM,7.72,,,,,
12163,05/08/19 12:39:32 PM,7.68,,,,,
12164,05/08/19 01:09:32 PM,8.11,,,,,
12165,05/08/19 01:39:32 PM,7.63,,,,,
12166,05/08/19 02:09:32 PM,7.38,,,,,
12167,05/08/19 02:39:32 PM,7.20,,,,,
12168,05/08/19 03:09:32 PM,7.20,,,,,
12169,05/08/19 03:39:32 PM,7.25,,,,,
12170,05/08/19 04:09:32 PM,7.50,,,,,
12171,05/08/19 04:39:32 PM,7.63,,,,,
12172,05/08/19 05:09:32 PM,7.98,,,,,
12173,05/08/19 05:39:32 PM,8.15,,,,,
12174,05/08/19 06:09:32 PM,8.06,,,,,
12175,05/08/19 06:39:32 PM,7.89,,,,,
12176,05/08/19 07:09:32 PM,8.32,,,,,
12177,05/08/19 07:39:32 PM,8.41,,,,,
12178,05/08/19 08:09:32 PM,8.66,,,,,
12179,05/08/19 08:39:32 PM,8.45,,,,,
12180,05/08/19 09:09:32 PM,8.62,,,,,
12181,05/08/19 09:39:32 PM,8.11,,,,,
12182,05/08/19 10:09:32 PM,7.68,,,,,
12183,05/08/19 10:39:32 PM,7.76,,,,,
12184,05/08/19 11:09:32 PM,7.59,,,,,
12185,05/08/19 11:39:32 PM,7.68,,,,,
12186,05/09/19 12:09:32 AM,7.50,,,,,
12187,05/09/19 12:39:32 AM,7.59,,,,,
12188,05/09/19 01:09:32 AM,7.50,,,,,
12189,05/09/19 01:39:32 AM,7.33,,,,,
12190,05/09/19 02:09:32 AM,7.20,,,,,
12191,05/09/19 02:39:32 AM,7.20,,,,,
12192,05/09/19 03:09:32 AM,7.12,,,,,
12193,05/09/19 03:39:32 AM,7.16,,,,,
12194,05/09/19 04:09:32 AM,6.78,,,,,
12195,05/09/19 04:39:32 AM,6.69,,,,,
12196,05/09/19 05:09:32 AM,7.42,,,,,
12197,05/09/19 05:39:32 AM,7.29,,,,,
12198,05/09/19 06:09:32 AM,7.33,,,,,
12199,05/09/19 06:39:32 AM,7.72,,,,,
12200,05/09/19 07:09:32 AM,7.68,,,,,
12201,05/09/19 07:39:32 AM,7.85,,,,,
12202,05/09/19 08:09:32 AM,8.02,,,,,
12203,05/09/19 08:39:32 AM,8.19,,,,,
12204,05/09/19 09:09:32 AM,7.89,,,,,
12205,05/09/19 09:39:32 AM,7.98,,,,,
12206,05/09/19 10:09:32 AM,8.02,,,,,
12207,05/09/19 10:39:32 AM,8.41,,,,,
12208,05/09/19 11:09:32 AM,8.19,,,,,
12209,05/09/19 11:39:32 AM,8.58,,,,,
12210,05/09/19 12:09:32 PM,9.48,,,,,
12211,05/09/19 12:39:32 PM,9.78,,,,,
12212,05/09/19 01:09:32 PM,9.69,,,,,
12213,05/09/19 01:39:32 PM,9.69,,,,,
12214,05/09/19 02:09:32 PM,9.61,,,,,
12215,05/09/19 02:39:32 PM,9.78,,,,,
12216,05/09/19 03:09:32 PM,8.75,,,,,
12217,05/09/19 03:39:32 PM,8.15,,,,,
12218,05/09/19 04:09:32 PM,6.99,,,,,
12219,05/09/19 04:39:32 PM,6.78,,,,,
12220,05/09/19 05:09:32 PM,6.56,,,,,
12221,05/09/19 05:39:32 PM,6.52,,,,,
12222,05/09/19 06:09:32 PM,6.90,,,,,
12223,05/09/19 06:39:32 PM,7.20,,,,,
12224,05/09/19 07:09:32 PM,7.12,,,,,
12225,05/09/19 07:39:32 PM,7.25,,,,,
12226,05/09/19 08:09:32 PM,7.81,,,,,
12227,05/09/19 08:39:32 PM,9.22,,,,,
12228,05/09/19 09:09:32 PM,9.26,,,,,
12229,05/09/19 09:39:32 PM,9.26,,,,,
12230,05/09/19 10:09:32 PM,9.26,,,,,
12231,05/09/19 10:39:32 PM,9.44,,,,,
12232,05/09/19 11:09:32 PM,8.96,,,,,
12233,05/09/19 11:39:32 PM,9.14,,,,,
12234,05/10/19 12:09:32 AM,8.92,,,,,
12235,05/10/19 12:39:32 AM,8.11,,,,,
12236,05/10/19 01:09:32 AM,8.92,,,,,
12237,05/10/19 01:39:32 AM,8.88,,,,,
12238,05/10/19 02:09:32 AM,8.88,,,,,
12239,05/10/19 02:39:32 AM,8.83,,,,,
12240,05/10/19 03:09:32 AM,7.72,,,,,
12241,05/10/19 03:39:32 AM,6.65,,,,,
12242,05/10/19 04:09:32 AM,6.73,,,,,
12243,05/10/19 04:39:32 AM,6.56,,,,,
12244,05/10/19 05:09:32 AM,6.43,,,,,
12245,05/10/19 05:39:32 AM,6.22,,,,,
12246,05/10/19 06:09:32 AM,5.79,,,,,
12247,05/10/19 06:39:32 AM,5.66,,,,,
12248,05/10/19 07:09:32 AM,7.63,,,,,
12249,05/10/19 07:39:32 AM,5.96,,,,,
12250,05/10/19 08:09:32 AM,6.56,,,,,
12251,05/10/19 08:39:32 AM,6.48,,,,,
12252,05/10/19 09:09:32 AM,6.60,,,,,
12253,05/10/19 09:39:32 AM,7.16,,,,,
12254,05/10/19 10:09:32 AM,8.11,,,,,
12255,05/10/19 10:39:32 AM,7.46,,,,,
12256,05/10/19 11:09:32 AM,7.93,,,,,
12257,05/10/19 11:39:32 AM,7.76,,,,,
12258,05/10/19 12:09:32 PM,7.81,,,,,
12259,05/10/19 12:39:32 PM,7.98,,,,,
12260,05/10/19 01:09:32 PM,8.53,,,,,
12261,05/10/19 01:39:32 PM,8.53,,,,,
12262,05/10/19 02:09:32 PM,7.76,,,,,
12263,05/10/19 02:39:32 PM,7.20,,,,,
12264,05/10/19 03:09:32 PM,6.78,,,,,
12265,05/10/19 03:39:32 PM,6.65,,,,,
12266,05/10/19 04:09:32 PM,6.35,,,,,
12267,05/10/19 04:39:32 PM,6.09,,,,,
12268,05/10/19 05:09:32 PM,6.35,,,,,
12269,05/10/19 05:39:32 PM,6.39,,,,,
12270,05/10/19 06:09:32 PM,6.00,,,,,
12271,05/10/19 06:39:32 PM,5.79,,,,,
12272,05/10/19 07:09:32 PM,5.79,,,,,
12273,05/10/19 07:39:32 PM,5.83,,,,,
12274,05/10/19 08:09:32 PM,6.00,,,,,
12275,05/10/19 08:39:32 PM,6.26,,,,,
12276,05/10/19 09:09:32 PM,6.26,,,,,
12277,05/10/19 09:39:32 PM,6.43,,,,,
12278,05/10/19 10:09:32 PM,6.43,,,,,
12279,05/10/19 10:39:32 PM,6.35,,,,,
12280,05/10/19 11:09:32 PM,6.60,,,,,
12281,05/10/19 11:39:32 PM,6.69,,,,,
12282,05/11/19 12:09:32 AM,6.22,,,,,
12283,05/11/19 12:39:32 AM,6.17,,,,,
12284,05/11/19 01:09:32 AM,6.13,,,,,
12285,05/11/19 01:39:32 AM,6.30,,,,,
12286,05/11/19 02:09:32 AM,6.17,,,,,
12287,05/11/19 02:39:32 AM,6.05,,,,,
12288,05/11/19 03:09:32 AM,5.96,,,,,
12289,05/11/19 03:39:32 AM,5.62,,,,,
12290,05/11/19 04:09:32 AM,5.62,,,,,
12291,05/11/19 04:39:32 AM,5.62,,,,,
12292,05/11/19 05:09:32 AM,5.53,,,,,
12293,05/11/19 05:39:32 AM,5.23,,,,,
12294,05/11/19 06:09:32 AM,5.45,,,,,
12295,05/11/19 06:39:32 AM,5.62,,,,,
12296,05/11/19 07:09:32 AM,5.49,,,,,
12297,05/11/19 07:39:32 AM,5.27,,,,,
12298,05/11/19 08:09:32 AM,5.32,,,,,
12299,05/11/19 08:39:32 AM,5.53,,,,,
12300,05/11/19 09:09:32 AM,5.57,,,,,
12301,05/11/19 09:39:32 AM,6.00,,,,,
12302,05/11/19 10:09:32 AM,6.09,,,,,
12303,05/11/19 10:39:32 AM,6.13,,,,,
12304,05/11/19 11:09:32 AM,6.30,,,,,
12305,05/11/19 11:39:32 AM,6.26,,,,,
12306,05/11/19 12:09:32 PM,6.30,,,,,
12307,05/11/19 12:39:32 PM,6.22,,,,,
12308,05/11/19 01:09:32 PM,6.26,,,,,
12309,05/11/19 01:39:32 PM,6.86,,,,,
12310,05/11/19 02:09:32 PM,6.52,,,,,
12311,05/11/19 02:39:32 PM,6.13,,,,,
12312,05/11/19 03:09:32 PM,6.56,,,,,
12313,05/11/19 03:39:32 PM,6.26,,,,,
12314,05/11/19 04:09:32 PM,5.70,,,,,
12315,05/11/19 04:39:32 PM,5.49,,,,,
12316,05/11/19 05:09:32 PM,5.36,,,,,
12317,05/11/19 05:39:32 PM,5.15,,,,,
12318,05/11/19 06:09:32 PM,5.06,,,,,
12319,05/11/19 06:39:32 PM,5.06,,,,,
12320,05/11/19 07:09:32 PM,5.32,,,,,
12321,05/11/19 07:39:32 PM,5.15,,,,,
12322,05/11/19 08:09:32 PM,5.27,,,,,
12323,05/11/19 08:39:32 PM,5.45,,,,,
12324,05/11/19 09:09:32 PM,5.62,,,,,
12325,05/11/19 09:39:32 PM,5.70,,,,,
12326,05/11/19 10:09:32 PM,5.70,,,,,
12327,05/11/19 10:39:32 PM,5.62,,,,,
12328,05/11/19 11:09:32 PM,5.62,,,,,
12329,05/11/19 11:39:32 PM,5.79,,,,,
12330,05/12/19 12:09:32 AM,5.83,,,,,
12331,05/12/19 12:39:32 AM,5.92,,,,,
12332,05/12/19 01:09:32 AM,6.26,,,,,
12333,05/12/19 01:39:32 AM,6.48,,,,,
12334,05/12/19 02:09:32 AM,6.43,,,,,
12335,05/12/19 02:39:32 AM,6.05,,,,,
12336,05/12/19 03:09:32 AM,5.96,,,,,
12337,05/12/19 03:39:32 AM,5.79,,,,,
12338,05/12/19 04:09:32 AM,5.75,,,,,
12339,05/12/19 04:39:32 AM,5.87,,,,,
12340,05/12/19 05:09:32 AM,5.79,,,,,
12341,05/12/19 05:39:32 AM,5.83,,,,,
12342,05/12/19 06:09:32 AM,6.39,,,,,
12343,05/12/19 06:39:32 AM,6.35,,,,,
12344,05/12/19 07:09:32 AM,6.48,,,,,
12345,05/12/19 07:39:32 AM,6.13,,,,,
12346,05/12/19 08:09:32 AM,6.48,,,,,
12347,05/12/19 08:39:32 AM,6.60,,,,,
12348,05/12/19 09:09:32 AM,6.90,,,,,
12349,05/12/19 09:39:32 AM,6.30,,,,,
12350,05/12/19 10:09:32 AM,6.22,,,,,
12351,05/12/19 10:39:32 AM,7.08,,,,,
12352,05/12/19 11:09:32 AM,6.56,,,,,
12353,05/12/19 11:39:32 AM,6.43,,,,,
12354,05/12/19 12:09:32 PM,8.41,,,,,
12355,05/12/19 12:39:32 PM,7.38,,,,,
12356,05/12/19 01:09:32 PM,7.33,,,,,
12357,05/12/19 01:39:32 PM,7.55,,,,,
12358,05/12/19 02:09:32 PM,7.25,,,,,
12359,05/12/19 02:39:32 PM,7.25,,,,,
12360,05/12/19 03:09:32 PM,6.69,,,,,
12361,05/12/19 03:39:32 PM,6.65,,,,,
12362,05/12/19 04:09:32 PM,6.48,,,,,
12363,05/12/19 04:39:32 PM,6.39,,,,,
12364,05/12/19 05:09:32 PM,6.13,,,,,
12365,05/12/19 05:39:32 PM,6.26,,,,,
12366,05/12/19 06:09:32 PM,6.30,,,,,
12367,05/12/19 06:39:32 PM,6.48,,,,,
12368,05/12/19 07:09:32 PM,6.82,,,,,
12369,05/12/19 07:39:32 PM,6.52,,,,,
12370,05/12/19 08:09:32 PM,6.65,,,,,
12371,05/12/19 08:39:32 PM,6.73,,,,,
12372,05/12/19 09:09:32 PM,6.82,,,,,
12373,05/12/19 09:39:32 PM,7.03,,,,,
12374,05/12/19 10:09:32 PM,7.16,,,,,
12375,05/12/19 10:39:32 PM,6.86,,,,,
12376,05/12/19 11:09:32 PM,6.86,,,,,
12377,05/12/19 11:39:32 PM,6.90,,,,,
12378,05/13/19 12:09:32 AM,7.08,,,,,
12379,05/13/19 12:39:32 AM,7.33,,,,,
12380,05/13/19 01:09:32 AM,6.90,,,,,
12381,05/13/19 01:39:32 AM,6.99,,,,,
12382,05/13/19 02:09:32 AM,6.82,,,,,
12383,05/13/19 02:39:32 AM,6.69,,,,,
12384,05/13/19 03:09:32 AM,6.69,,,,,
12385,05/13/19 03:39:32 AM,6.17,,,,,
12386,05/13/19 04:09:32 AM,6.30,,,,,
12387,05/13/19 04:39:32 AM,6.13,,,,,
12388,05/13/19 05:09:32 AM,5.96,,,,,
12389,05/13/19 05:39:32 AM,6.00,,,,,
12390,05/13/19 06:09:32 AM,6.05,,,,,
12391,05/13/19 06:39:32 AM,6.17,,,,,
12392,05/13/19 07:09:32 AM,6.13,,,,,
12393,05/13/19 07:39:32 AM,6.52,,,,,
12394,05/13/19 08:09:32 AM,6.39,,,,,
12395,05/13/19 08:39:32 AM,6.56,,,,,
12396,05/13/19 09:09:32 AM,6.60,,,,,
12397,05/13/19 09:39:32 AM,6.52,,,,,
12398,05/13/19 10:09:32 AM,6.95,,,,,
12399,05/13/19 10:39:32 AM,6.65,,,,,
12400,05/13/19 11:09:32 AM,7.29,,,,,
12401,05/13/19 11:39:32 AM,7.68,,,,,
12402,05/13/19 12:09:32 PM,7.46,,,,,
12403,05/13/19 12:39:32 PM,8.23,,,,,
12404,05/13/19 01:09:32 PM,7.12,,,,,
12405,05/13/19 01:39:32 PM,7.12,,,,,
12406,05/13/19 02:09:32 PM,7.93,,,,,
12407,05/13/19 02:39:32 PM,7.25,,,,,
12408,05/13/19 03:09:32 PM,7.03,,,,,
12409,05/13/19 03:39:32 PM,6.90,,,,,
12410,05/13/19 04:09:32 PM,6.78,,,,,
12411,05/13/19 04:39:32 PM,6.95,,,,,
12412,05/13/19 05:09:32 PM,7.08,,,,,
12413,05/13/19 05:39:32 PM,7.20,,,,,
12414,05/13/19 06:09:32 PM,7.89,,,,,
12415,05/13/19 06:39:32 PM,9.31,,,,,
12416,05/13/19 07:09:32 PM,8.96,,,,,
12417,05/13/19 07:39:32 PM,8.83,,,,,
12418,05/13/19 08:09:32 PM,9.26,,,,,
12419,05/13/19 08:39:32 PM,9.61,,,,,
12420,05/13/19 09:09:32 PM,9.52,,,,,
12421,05/13/19 09:39:32 PM,9.52,,,,,
12422,05/13/19 10:09:32 PM,9.56,,,,,
12423,05/13/19 10:39:32 PM,9.56,,,,,
12424,05/13/19 11:09:32 PM,9.61,,,,,
12425,05/13/19 11:39:32 PM,9.61,,,,,
12426,05/14/19 12:09:32 AM,9.44,,,,,
12427,05/14/19 12:39:32 AM,9.09,,,,,
12428,05/14/19 01:09:32 AM,9.05,,,,,
12429,05/14/19 01:39:32 AM,9.05,,,,,
12430,05/14/19 02:09:32 AM,8.92,,,,,
12431,05/14/19 02:39:32 AM,8.75,,,,,
12432,05/14/19 03:09:32 AM,8.71,,,,,
12433,05/14/19 03:39:32 AM,8.83,,,,,
12434,05/14/19 04:09:32 AM,8.71,,,,,
12435,05/14/19 04:39:32 AM,8.71,,,,,
12436,05/14/19 05:09:32 AM,8.49,,,,,
12437,05/14/19 05:39:32 AM,8.58,,,,,
12438,05/14/19 06:09:32 AM,8.45,,,,,
12439,05/14/19 06:39:32 AM,8.41,,,,,
12440,05/14/19 07:09:32 AM,8.28,,,,,
12441,05/14/19 07:39:32 AM,8.49,,,,,
12442,05/14/19 08:09:32 AM,8.41,,,,,
12443,05/14/19 08:39:32 AM,8.58,,,,,
12444,05/14/19 09:09:32 AM,8.49,,,,,
12445,05/14/19 09:39:32 AM,8.71,,,,,
12446,05/14/19 10:09:32 AM,8.75,,,,,
12447,05/14/19 10:39:32 AM,8.79,,,,,
12448,05/14/19 11:09:32 AM,8.79,,,,,
12449,05/14/19 11:39:32 AM,8.83,,,,,
12450,05/14/19 12:09:32 PM,8.83,,,,,
12451,05/14/19 12:39:32 PM,8.88,,,,,
12452,05/14/19 01:09:32 PM,8.88,,,,,
12453,05/14/19 01:39:32 PM,8.92,,,,,
12454,05/14/19 02:09:32 PM,8.83,,,,,
12455,05/14/19 02:39:32 PM,8.75,,,,,
12456,05/14/19 03:09:32 PM,8.75,,,,,
12457,05/14/19 03:39:32 PM,8.62,,,,,
12458,05/14/19 04:09:32 PM,8.62,,,,,
12459,05/14/19 04:39:32 PM,8.58,,,,,
12460,05/14/19 05:09:32 PM,8.49,,,,,
12461,05/14/19 05:39:32 PM,8.45,,,,,
12462,05/14/19 06:09:32 PM,8.62,,,,,
12463,05/14/19 06:39:32 PM,8.53,,,,,
12464,05/14/19 07:09:32 PM,8.49,,,,,
12465,05/14/19 07:39:32 PM,8.58,,,,,
12466,05/14/19 08:09:32 PM,8.66,,,,,
12467,05/14/19 08:39:32 PM,8.62,,,,,
12468,05/14/19 09:09:32 PM,8.49,,,,,
12469,05/14/19 09:39:32 PM,8.53,,,,,
12470,05/14/19 10:09:32 PM,8.58,,,,,
12471,05/14/19 10:39:32 PM,8.62,,,,,
12472,05/14/19 11:09:32 PM,8.66,,,,,
12473,05/14/19 11:39:32 PM,8.53,,,,,
12474,05/15/19 12:09:32 AM,8.58,,,,,
12475,05/15/19 12:39:32 AM,8.71,,,,,
12476,05/15/19 01:09:32 AM,8.79,,,,,
12477,05/15/19 01:39:32 AM,8.79,,,,,
12478,05/15/19 02:09:32 AM,8.79,,,,,
12479,05/15/19 02:39:32 AM,8.75,,,,,
12480,05/15/19 03:09:32 AM,8.75,,,,,
12481,05/15/19 03:39:32 AM,8.79,,,,,
12482,05/15/19 04:09:32 AM,8.83,,,,,
12483,05/15/19 04:39:32 AM,8.71,,,,,
12484,05/15/19 05:09:32 AM,8.75,,,,,
12485,05/15/19 05:39:32 AM,8.62,,,,,
12486,05/15/19 06:09:32 AM,8.62,,,,,
12487,05/15/19 06:39:32 AM,8.75,,,,,
12488,05/15/19 07:09:32 AM,8.79,,,,,
12489,05/15/19 07:39:32 AM,8.75,,,,,
12490,05/15/19 08:09:32 AM,8.71,,,,,
12491,05/15/19 08:39:32 AM,8.62,,,,,
12492,05/15/19 09:09:32 AM,8.71,,,,,
12493,05/15/19 09:39:32 AM,8.62,,,,,
12494,05/15/19 10:09:32 AM,8.58,,,,,
12495,05/15/19 10:39:32 AM,8.58,,,,,
12496,05/15/19 11:09:32 AM,8.58,,,,,
12497,05/15/19 11:39:32 AM,8.62,,,,,
12498,05/15/19 12:09:32 PM,8.62,,,,,
12499,05/15/19 12:39:32 PM,8.58,,,,,
12500,05/15/19 01:09:32 PM,8.62,,,,,
12501,05/15/19 01:39:32 PM,8.62,,,,,
12502,05/15/19 02:09:32 PM,8.62,,,,,
12503,05/15/19 02:39:32 PM,8.71,,,,,
12504,05/15/19 03:09:32 PM,8.71,,,,,
12505,05/15/19 03:39:32 PM,8.79,,,,,
12506,05/15/19 04:09:32 PM,9.18,,,,,
12507,05/15/19 04:39:32 PM,9.39,,,,,
12508,05/15/19 05:09:32 PM,9.22,,,,,
12509,05/15/19 05:39:32 PM,9.05,,,,,
12510,05/15/19 06:09:32 PM,8.75,,,,,
12511,05/15/19 06:39:32 PM,8.79,,,,,
12512,05/15/19 07:09:32 PM,8.83,,,,,
12513,05/15/19 07:39:32 PM,8.75,,,,,
12514,05/15/19 08:09:32 PM,8.62,,,,,
12515,05/15/19 08:39:32 PM,8.58,,,,,
12516,05/15/19 09:09:32 PM,8.58,,,,,
12517,05/15/19 09:39:32 PM,8.53,,,,,
12518,05/15/19 10:09:32 PM,8.62,,,,,
12519,05/15/19 10:39:32 PM,8.53,,,,,
12520,05/15/19 11:09:32 PM,8.53,,,,,
12521,05/15/19 11:39:32 PM,8.49,,,,,
12522,05/16/19 12:09:32 AM,8.49,,,,,
12523,05/16/19 12:39:32 AM,8.53,,,,,
12524,05/16/19 01:09:32 AM,8.58,,,,,
12525,05/16/19 01:39:32 AM,8.58,,,,,
12526,05/16/19 02:09:32 AM,8.66,,,,,
12527,05/16/19 02:39:32 AM,8.75,,,,,
12528,05/16/19 03:09:32 AM,8.66,,,,,
12529,05/16/19 03:39:32 AM,8.66,,,,,
12530,05/16/19 04:09:32 AM,8.71,,,,,
12531,05/16/19 04:39:32 AM,8.71,,,,,
12532,05/16/19 05:09:32 AM,8.36,,,,,
12533,05/16/19 05:39:32 AM,8.23,,,,,
12534,05/16/19 06:09:32 AM,8.28,,,,,
12535,05/16/19 06:39:32 AM,8.28,,,,,
12536,05/16/19 07:09:32 AM,8.23,,,,,
12537,05/16/19 07:39:32 AM,8.19,,,,,
12538,05/16/19 08:09:32 AM,8.23,,,,,
12539,05/16/19 08:39:32 AM,8.23,,,,,
12540,05/16/19 09:09:32 AM,8.19,,,,,
12541,05/16/19 09:39:32 AM,8.19,,,,,
12542,05/16/19 10:09:32 AM,8.32,,,,,
12543,05/16/19 10:39:32 AM,8.41,,,,,
12544,05/16/19 11:09:32 AM,8.53,,,,,
12545,05/16/19 11:39:32 AM,8.79,,,,,
12546,05/16/19 12:09:32 PM,8.58,,,,,
12547,05/16/19 12:39:32 PM,8.96,,,,,
12548,05/16/19 01:09:32 PM,8.75,,,,,
12549,05/16/19 01:39:32 PM,8.83,,,,,
12550,05/16/19 02:09:32 PM,8.96,,,,,
12551,05/16/19 02:39:32 PM,8.75,,,,,
12552,05/16/19 03:09:32 PM,8.62,,,,,
12553,05/16/19 03:39:32 PM,8.71,,,,,
12554,05/16/19 04:09:32 PM,8.75,,,,,
12555,05/16/19 04:39:32 PM,8.71,,,,,
12556,05/16/19 05:09:32 PM,8.75,,,,,
12557,05/16/19 05:39:32 PM,9.39,,,,,
12558,05/16/19 06:09:32 PM,9.74,,,,,
12559,05/16/19 06:39:32 PM,10.38,,,,,
12560,05/16/19 07:09:32 PM,10.25,,,,,
12561,05/16/19 07:39:32 PM,10.42,,,,,
12562,05/16/19 08:09:32 PM,8.96,,,,,
12563,05/16/19 08:39:32 PM,9.99,,,,,
12564,05/16/19 09:09:32 PM,8.92,,,,,
12565,05/16/19 09:39:32 PM,8.58,,,,,
12566,05/16/19 10:09:32 PM,8.75,,,,,
12567,05/16/19 10:39:32 PM,9.74,,,,,
12568,05/16/19 11:09:32 PM,9.86,,,,,
12569,05/16/19 11:39:32 PM,9.91,,,,,
12570,05/17/19 12:09:32 AM,10.08,,,,,
12571,05/17/19 12:39:32 AM,9.99,,,,,
12572,05/17/19 01:09:32 AM,10.16,,,,,
12573,05/17/19 01:39:32 AM,10.04,,,,,
12574,05/17/19 02:09:32 AM,10.04,,,,,
12575,05/17/19 02:39:32 AM,9.78,,,,,
12576,05/17/19 03:09:32 AM,9.61,,,,,
12577,05/17/19 03:39:32 AM,9.56,,,,,
12578,05/17/19 04:09:32 AM,9.14,,,,,
12579,05/17/19 04:39:32 AM,8.53,,,,,
12580,05/17/19 05:09:32 AM,8.88,,,,,
12581,05/17/19 05:39:32 AM,8.66,,,,,
12582,05/17/19 06:09:32 AM,8.75,,,,,
12583,05/17/19 06:39:32 AM,8.88,,,,,
12584,05/17/19 07:09:32 AM,8.83,,,,,
12585,05/17/19 07:39:32 AM,8.62,,,,,
12586,05/17/19 08:09:32 AM,8.62,,,,,
12587,05/17/19 08:39:32 AM,8.62,,,,,
12588,05/17/19 09:09:32 AM,8.66,,,,,
12589,05/17/19 09:39:32 AM,8.75,,,,,
12590,05/17/19 10:09:32 AM,8.79,,,,,
12591,05/17/19 10:39:32 AM,8.79,,,,,
12592,05/17/19 11:09:32 AM,8.75,,,,,
12593,05/17/19 11:39:32 AM,8.71,,,,,
12594,05/17/19 12:09:32 PM,8.71,,,,,
12595,05/17/19 12:39:32 PM,8.71,,,,,
12596,05/17/19 01:09:32 PM,8.71,,,,,
12597,05/17/19 01:39:32 PM,8.66,,,,,
12598,05/17/19 02:09:32 PM,8.75,,,,,
12599,05/17/19 02:39:32 PM,8.88,,,,,
12600,05/17/19 03:09:32 PM,9.44,,,,,
12601,05/17/19 03:39:32 PM,9.74,,,,,
12602,05/17/19 04:09:32 PM,9.74,,,,,
12603,05/17/19 04:39:32 PM,9.69,,,,,
12604,05/17/19 05:09:32 PM,9.65,,,,,
12605,05/17/19 05:39:32 PM,9.44,,,,,
12606,05/17/19 06:09:32 PM,9.22,,,,,
12607,05/17/19 06:39:32 PM,9.09,,,,,
12608,05/17/19 07:09:32 PM,8.96,,,,,
12609,05/17/19 07:39:32 PM,8.62,,,,,
12610,05/17/19 08:09:32 PM,8.66,,,,,
12611,05/17/19 08:39:32 PM,8.53,,,,,
12612,05/17/19 09:09:32 PM,8.66,,,,,
12613,05/17/19 09:39:32 PM,8.71,,,,,
12614,05/17/19 10:09:32 PM,8.66,,,,,
12615,05/17/19 10:39:32 PM,8.83,,,,,
12616,05/17/19 11:09:32 PM,8.28,,,,,
12617,05/17/19 11:39:32 PM,8.75,,,,,
12618,05/18/19 12:09:32 AM,8.62,,,,,
12619,05/18/19 12:39:32 AM,8.71,,,,,
12620,05/18/19 01:09:32 AM,8.75,,,,,
12621,05/18/19 01:39:32 AM,8.88,,,,,
12622,05/18/19 02:09:32 AM,8.92,,,,,
12623,05/18/19 02:39:32 AM,8.79,,,,,
